latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
41.11355,22.51814,325.32,0.39,0.36,2019-02-17,1128,N,VIIRS,n,2,290.59,4.77,D,0
41.11421,22.52275,330.51,0.39,0.36,2019-02-17,1128,N,VIIRS,n,2,288.83,4.77,D,0
41.1609,23.00124,330.05,0.39,0.37,2019-02-17,1128,N,VIIRS,n,2,289.39,2.84,D,0
40.88162,21.36571,328.66,0.38,0.36,2019-02-17,1128,N,VIIRS,n,2,286.53,1.95,D,0
40.96516,21.98468,325.54,0.39,0.36,2019-02-17,1128,N,VIIRS,n,2,290.55,1.89,D,0
41.05464,22.67014,329.74,0.39,0.36,2019-02-17,1128,N,VIIRS,n,2,289.98,2.37,D,0
41.10873,23.38398,333.79,0.4,0.37,2019-02-17,1128,N,VIIRS,n,2,289.37,2.79,D,0
41.08628,23.63309,328.93,0.4,0.37,2019-02-17,1128,N,VIIRS,n,2,288.39,3.27,D,0
41.11298,23.96733,335.01,0.41,0.37,2019-02-17,1128,N,VIIRS,n,2,291.38,8.1,D,0
41.01888,23.41721,326.15,0.4,0.37,2019-02-17,1128,N,VIIRS,n,2,287.7,2.91,D,0
41.08269,23.89682,331.04,0.41,0.37,2019-02-17,1128,N,VIIRS,n,2,287.93,2.53,D,0
40.99402,23.41328,330.07,0.4,0.37,2019-02-17,1128,N,VIIRS,n,2,286.67,1.3,D,0
40.98922,23.89826,327.4,0.41,0.37,2019-02-17,1128,N,VIIRS,n,2,289.9,2.13,D,0
40.99639,24.0068,331.65,0.41,0.37,2019-02-17,1128,N,VIIRS,n,2,291.13,4.04,D,0
40.91842,23.60145,330.49,0.4,0.37,2019-02-17,1128,N,VIIRS,n,2,289.99,7.3,D,0
40.619,21.75896,327.89,0.38,0.36,2019-02-17,1128,N,VIIRS,n,2,278.96,18.25,D,0
41.0807,25.19518,331.3,0.45,0.39,2019-02-17,1128,N,VIIRS,n,2,288.84,4.13,D,0
41.07423,25.20199,331.44,0.45,0.39,2019-02-17,1128,N,VIIRS,n,2,287.52,2.66,D,0
40.51593,21.35515,335.38,0.38,0.36,2019-02-17,1128,N,VIIRS,n,2,274.93,3.15,D,0
40.67046,22.38052,335.14,0.39,0.36,2019-02-17,1128,N,VIIRS,n,2,293.33,2.24,D,0
40.65388,22.31396,330.74,0.39,0.36,2019-02-17,1128,N,VIIRS,n,2,293.11,2.1,D,0
40.64991,22.31025,328.47,0.39,0.36,2019-02-17,1128,N,VIIRS,n,2,294.26,1.8,D,0
40.64594,22.30655,326.88,0.39,0.36,2019-02-17,1128,N,VIIRS,n,2,294.46,1.8,D,0
40.64,22.31276,338.8,0.39,0.36,2019-02-17,1128,N,VIIRS,n,2,293.35,4.2,D,0
40.68668,22.75551,339.21,0.39,0.36,2019-02-17,1128,N,VIIRS,n,2,288.84,3.68,D,0
40.62416,22.34503,335.33,0.39,0.36,2019-02-17,1128,N,VIIRS,n,2,289.31,2.35,D,0
40.77327,23.50814,344.5,0.4,0.37,2019-02-17,1128,N,VIIRS,n,2,289,4.42,D,0
40.61155,22.48369,332.03,0.39,0.36,2019-02-17,1128,N,VIIRS,n,2,286.38,3.34,D,0
40.64124,22.71302,331.14,0.39,0.36,2019-02-17,1128,N,VIIRS,n,2,287.52,2.51,D,0
40.75369,23.51755,333.39,0.4,0.37,2019-02-17,1128,N,VIIRS,n,2,290.91,4.27,D,0
40.57578,22.37946,340.83,0.39,0.36,2019-02-17,1128,N,VIIRS,n,2,287.29,3.05,D,0
40.60553,22.63178,330.55,0.39,0.36,2019-02-17,1128,N,VIIRS,n,2,292.22,1.83,D,0
40.55658,22.34192,328.43,0.39,0.36,2019-02-17,1128,N,VIIRS,n,2,290.12,2.02,D,0
40.62446,22.81222,331.78,0.39,0.36,2019-02-17,1128,N,VIIRS,n,2,288.41,3.37,D,0
40.54731,22.5611,326.6,0.39,0.36,2019-02-17,1128,N,VIIRS,n,2,285.92,2.97,D,0
40.54492,22.56008,367,0.39,0.36,2019-02-17,1128,N,VIIRS,h,2,291.43,10.32,D,0
39.99926,20.65165,325.07,0.39,0.36,2019-02-17,1128,N,VIIRS,n,2,290.71,1.94,D,0
39.86914,20.60575,344.31,0.39,0.36,2019-02-17,1128,N,VIIRS,n,2,293.66,8.02,D,0
39.77662,20.64433,326.63,0.39,0.36,2019-02-17,1128,N,VIIRS,n,2,287.07,1.76,D,0
38.56617,23.29706,330.35,0.45,0.39,2019-02-18,1108,N,VIIRS,n,2,291.2,11.42,D,2
39.68897,22.60916,331.38,0.46,0.39,2019-02-18,1109,N,VIIRS,n,2,290.65,6.68,D,0
39.68358,22.48127,336.58,0.47,0.39,2019-02-18,1109,N,VIIRS,n,2,293.78,3.32,D,0
40.02491,21.96894,329.25,0.48,0.4,2019-02-18,1109,N,VIIRS,n,2,291.8,1.55,D,0
40.8687,26.13876,336.63,0.38,0.36,2019-02-18,1109,N,VIIRS,n,2,289.83,2.63,D,0
40.37303,22.41994,335.22,0.46,0.39,2019-02-18,1109,N,VIIRS,n,2,291.95,7.36,D,0
40.50143,22.60599,338.08,0.45,0.39,2019-02-18,1109,N,VIIRS,n,2,292.14,4.34,D,0
40.50494,22.60486,335.6,0.45,0.39,2019-02-18,1109,N,VIIRS,n,2,289.28,4.34,D,0
40.5041,22.60817,332.12,0.45,0.39,2019-02-18,1109,N,VIIRS,n,2,289.61,4.77,D,0
40.50311,22.60296,329.18,0.45,0.39,2019-02-18,1109,N,VIIRS,n,2,290.71,4.77,D,0
40.54604,22.73226,325.58,0.44,0.39,2019-02-18,1109,N,VIIRS,n,2,291.96,2.89,D,0
40.57443,22.80507,351.78,0.44,0.38,2019-02-18,1109,N,VIIRS,n,2,293.15,8.07,D,0
40.57048,22.72445,338.34,0.44,0.39,2019-02-18,1109,N,VIIRS,n,2,293.3,5.02,D,0
40.59026,22.8109,336.14,0.44,0.38,2019-02-18,1109,N,VIIRS,n,2,291.98,2.88,D,0
40.56489,22.65487,329.02,0.45,0.39,2019-02-18,1109,N,VIIRS,n,2,291.61,1.61,D,0
40.80274,23.87065,327.7,0.41,0.37,2019-02-18,1109,N,VIIRS,n,2,292.19,2.48,D,0
40.61715,22.79688,332.56,0.44,0.38,2019-02-18,1109,N,VIIRS,n,2,289.92,2.53,D,0
40.61651,22.75348,343.78,0.44,0.39,2019-02-18,1109,N,VIIRS,n,2,293.27,6.63,D,0
41.0571,25.17594,337.51,0.39,0.36,2019-02-18,1109,N,VIIRS,n,2,290.36,4.87,D,0
40.66693,22.77282,332.28,0.44,0.38,2019-02-18,1109,N,VIIRS,n,2,294.42,6.12,D,0
40.68388,22.68545,328.98,0.44,0.39,2019-02-18,1109,N,VIIRS,n,2,293.02,2.13,D,0
40.69748,22.65913,329.51,0.44,0.39,2019-02-18,1109,N,VIIRS,n,2,290.2,3.51,D,0
40.90509,23.79078,332.22,0.41,0.37,2019-02-18,1109,N,VIIRS,n,2,292.55,3.09,D,0
40.72068,22.6846,330.98,0.44,0.39,2019-02-18,1109,N,VIIRS,n,2,290.7,13.6,D,0
40.71972,22.67942,331.94,0.44,0.39,2019-02-18,1109,N,VIIRS,n,2,298.87,13.6,D,0
40.95443,23.62988,329.67,0.41,0.37,2019-02-18,1109,N,VIIRS,n,2,292.02,1.28,D,0
40.49578,21.16426,334.76,0.51,0.41,2019-02-18,1109,N,VIIRS,n,2,292.5,3.85,D,0
41.45125,26.24304,334.94,0.38,0.36,2019-02-18,1109,N,VIIRS,n,2,293.41,2.28,D,0
41.01216,23.50093,330.62,0.42,0.37,2019-02-18,1109,N,VIIRS,n,2,290.86,2.41,D,0
40.91797,22.94234,327.87,0.43,0.38,2019-02-18,1109,N,VIIRS,n,2,293.75,2.38,D,0
41.12108,23.33542,328.29,0.42,0.38,2019-02-18,1109,N,VIIRS,n,2,290.66,2.4,D,0
40.96127,22.10733,325.2,0.46,0.39,2019-02-18,1109,N,VIIRS,n,2,292.79,1.55,D,0
41.1903,23.23232,330.69,0.42,0.38,2019-02-18,1109,N,VIIRS,n,2,291.92,2.52,D,0
41.26988,22.94553,339.85,0.43,0.38,2019-02-18,1109,N,VIIRS,n,2,294.09,5.21,D,0
41.26896,22.9405,330.62,0.43,0.38,2019-02-18,1109,N,VIIRS,n,2,292.88,5.21,D,0
39.35373,22.98551,304.34,0.36,0.57,2019-02-19,0108,N,VIIRS,n,2,280.34,1.2,N,0
38.86645,22.37571,336.65,0.54,0.51,2019-02-19,1050,N,VIIRS,n,2,291.55,5.11,D,0
40.82697,21.11079,338.61,0.56,0.51,2019-02-19,1050,N,VIIRS,n,2,286.33,6.56,D,0
40.8224,21.11273,337.81,0.56,0.51,2019-02-19,1050,N,VIIRS,n,2,288.13,6.56,D,0
41.23967,23.29521,340.6,0.43,0.46,2019-02-19,1050,N,VIIRS,n,2,290.59,3.56,D,0
41.16557,22.98714,325.18,0.44,0.46,2019-02-19,1050,N,VIIRS,n,2,291.28,2.21,D,0
41.16015,22.98321,326.48,0.44,0.46,2019-02-19,1050,N,VIIRS,n,2,289.39,3.6,D,0
41.15596,22.98466,334.79,0.44,0.46,2019-02-19,1050,N,VIIRS,n,2,292.58,3.6,D,0
40.9093,22.05002,328.22,0.5,0.49,2019-02-19,1050,N,VIIRS,n,2,291.8,2.29,D,0
40.66683,21.66652,326.58,0.53,0.5,2019-02-19,1050,N,VIIRS,n,2,293.13,3.1,D,0
40.65794,21.64995,339.83,0.53,0.5,2019-02-19,1050,N,VIIRS,n,2,295.38,5.26,D,0
40.91994,22.9456,343.22,0.45,0.47,2019-02-19,1050,N,VIIRS,n,2,292.5,4.76,D,0
41.64035,26.38366,330.86,0.47,0.4,2019-02-19,1050,N,VIIRS,n,2,299.89,56.84,D,0
40.86649,22.83309,354.91,0.46,0.47,2019-02-19,1050,N,VIIRS,n,2,294.31,9.58,D,0
41.01015,23.46028,333.12,0.42,0.46,2019-02-19,1050,N,VIIRS,n,2,289.62,2.53,D,0
40.86518,22.83055,331.11,0.46,0.47,2019-02-19,1050,N,VIIRS,n,2,292.15,5.12,D,0
40.86639,22.8359,339.54,0.46,0.47,2019-02-19,1050,N,VIIRS,n,2,294.18,5.12,D,0
40.96057,23.39676,354.7,0.43,0.46,2019-02-19,1050,N,VIIRS,n,2,293.64,15.57,D,0
40.53072,21.58363,328.11,0.54,0.51,2019-02-19,1050,N,VIIRS,n,2,291.72,2.1,D,0
40.97707,23.5508,328.76,0.42,0.45,2019-02-19,1050,N,VIIRS,n,2,291.98,3.37,D,0
40.71115,22.46396,336.71,0.48,0.48,2019-02-19,1050,N,VIIRS,n,2,291.69,3.14,D,0
40.73042,22.66631,336.51,0.47,0.48,2019-02-19,1050,N,VIIRS,n,2,292.08,2.37,D,0
40.67434,22.52711,339.36,0.48,0.48,2019-02-19,1050,N,VIIRS,n,2,290.96,6.74,D,0
40.67564,22.53262,339.83,0.48,0.48,2019-02-19,1050,N,VIIRS,n,2,291.45,6.74,D,0
40.67532,22.52765,339.17,0.48,0.48,2019-02-19,1050,N,VIIRS,n,2,290.14,5.8,D,0
40.67659,22.53318,325.29,0.48,0.48,2019-02-19,1050,N,VIIRS,n,2,290.46,3.82,D,0
40.67231,22.5349,339.16,0.48,0.48,2019-02-19,1050,N,VIIRS,n,2,291.94,3.82,D,0
40.94272,23.78083,329.62,0.41,0.45,2019-02-19,1050,N,VIIRS,n,2,291.86,3.5,D,0
40.9387,23.78237,351.79,0.41,0.45,2019-02-19,1050,N,VIIRS,n,2,298.4,19.3,D,0
40.59248,22.27248,329.84,0.49,0.49,2019-02-19,1050,N,VIIRS,n,2,295.92,2.9,D,0
40.34839,21.31496,334.1,0.56,0.51,2019-02-19,1050,N,VIIRS,n,2,291.35,3.17,D,0
40.93099,23.82675,325.75,0.41,0.45,2019-02-19,1050,N,VIIRS,n,2,292.43,0.93,D,0
40.64415,22.69562,336.36,0.47,0.48,2019-02-19,1050,N,VIIRS,n,2,291.23,3.55,D,0
40.61311,22.6425,325.18,0.47,0.48,2019-02-19,1050,N,VIIRS,n,2,293.03,1.88,D,0
40.58781,22.57466,332.03,0.48,0.48,2019-02-19,1050,N,VIIRS,n,2,293.77,3.09,D,0
40.61895,22.74697,339.34,0.47,0.48,2019-02-19,1050,N,VIIRS,n,2,292.35,5.31,D,0
40.85953,23.83836,332.97,0.41,0.45,2019-02-19,1050,N,VIIRS,n,2,293.35,1.74,D,0
40.61868,22.74388,339.57,0.47,0.48,2019-02-19,1050,N,VIIRS,n,2,292.45,7.3,D,0
40.60784,22.77762,325.52,0.47,0.48,2019-02-19,1050,N,VIIRS,n,2,292.38,2.47,D,0
40.57014,22.67415,328.81,0.47,0.48,2019-02-19,1050,N,VIIRS,n,2,292.92,2.7,D,0
40.81218,23.82911,333.95,0.41,0.45,2019-02-19,1050,N,VIIRS,n,2,288.16,4.79,D,0
40.47235,23.36008,329.13,0.44,0.46,2019-02-19,1050,N,VIIRS,n,2,293.46,2.13,D,0
40.05079,21.60948,325.73,0.55,0.51,2019-02-19,1050,N,VIIRS,n,2,292.34,3.19,D,0
39.89627,21.60276,339.78,0.56,0.51,2019-02-19,1050,N,VIIRS,n,2,289.56,3.95,D,0
38.8687,22.37287,331.5,0.54,0.51,2019-02-19,1050,N,VIIRS,n,2,289.89,5.71,D,0
38.35904,21.15589,330.06,0.32,0.54,2019-02-19,1050,N,VIIRS,n,2,287.74,1.12,D,0
37.37897,22.55149,325.11,0.64,0.72,2019-02-19,1230,N,VIIRS,n,2,289.07,4.46,D,0
40.6965,22.41435,329.93,0.65,0.73,2019-02-19,1231,N,VIIRS,n,2,294.61,3.66,D,0
40.67747,22.64188,337.21,0.67,0.73,2019-02-19,1231,N,VIIRS,n,2,291.89,10.22,D,0
40.67837,22.63553,348.21,0.66,0.73,2019-02-19,1231,N,VIIRS,n,2,293.33,8.02,D,0
40.63726,22.66862,344.39,0.67,0.73,2019-02-19,1231,N,VIIRS,n,2,293,10.04,D,0
40.63042,22.67693,342.81,0.67,0.73,2019-02-19,1231,N,VIIRS,n,2,291.16,7.51,D,0
40.56101,21.40143,367,0.57,0.69,2019-02-19,1231,N,VIIRS,h,2,293.43,11.17,D,0
40.56158,21.40223,367,0.57,0.69,2019-02-19,1231,N,VIIRS,h,2,293,11.73,D,0
40.39358,21.79071,342.49,0.6,0.71,2019-02-19,1231,N,VIIRS,n,2,296.08,7.15,D,0
40.34004,21.32557,325.19,0.57,0.69,2019-02-19,1231,N,VIIRS,n,2,291.18,2.49,D,0
40.77723,21.51613,328.57,0.58,0.7,2019-02-19,1231,N,VIIRS,n,2,291.52,8.62,D,0
40.86525,21.47254,337.27,0.58,0.7,2019-02-19,1231,N,VIIRS,n,2,293.14,5.16,D,0
40.87553,23.80738,350.24,0.76,0.77,2019-02-19,1231,N,VIIRS,n,2,289.71,8.9,D,0
40.87528,23.81294,329.29,0.76,0.77,2019-02-19,1231,N,VIIRS,n,2,289.56,7.41,D,0
40.84858,21.54213,335.56,0.59,0.7,2019-02-19,1231,N,VIIRS,n,2,294.42,4.46,D,0
40.78254,21.51527,340.35,0.58,0.7,2019-02-19,1231,N,VIIRS,n,2,291.41,9.57,D,0
40.94145,23.5726,335.94,0.74,0.76,2019-02-19,1231,N,VIIRS,n,2,290.23,2.74,D,0
38.56543,23.29592,300.15,0.45,0.47,2019-02-20,0049,N,VIIRS,n,2,279.82,1.87,N,2
39.35329,22.98406,301.36,0.41,0.45,2019-02-20,0049,N,VIIRS,n,2,280.84,0.97,N,0
40.28537,23.44683,297.08,0.42,0.45,2019-02-20,0049,N,VIIRS,n,2,278.46,0.58,N,2
40.69802,22.95168,295.28,0.39,0.44,2019-02-20,0049,N,VIIRS,n,2,277.73,0.72,N,0
37.91959,23.07045,295.02,0.45,0.47,2019-02-20,0050,N,VIIRS,n,2,282.66,1.06,N,2
40.59486,22.69601,325.93,0.4,0.6,2019-02-20,1031,N,VIIRS,n,2,291.11,2.46,D,0
40.59081,22.69687,340.35,0.4,0.6,2019-02-20,1031,N,VIIRS,n,2,291.88,4.8,D,0
41.07844,25.1733,326.42,0.59,0.53,2019-02-20,1031,N,VIIRS,n,2,290.44,2.12,D,0
40.5307,23.38591,337.23,0.38,0.58,2019-02-20,1031,N,VIIRS,n,2,289.92,3.13,D,0
40.25195,23.23191,331.55,0.39,0.59,2019-02-20,1031,N,VIIRS,n,2,289.23,2.2,D,0
39.36603,20.80595,345.81,0.54,0.68,2019-02-20,1031,N,VIIRS,n,2,286.51,4.57,D,0
39.8027,22.29713,340.9,0.44,0.63,2019-02-20,1031,N,VIIRS,n,2,290.27,5.89,D,0
39.79576,22.29483,327.23,0.44,0.63,2019-02-20,1031,N,VIIRS,n,2,291.2,2.47,D,0
39.36942,20.80639,333.9,0.54,0.68,2019-02-20,1031,N,VIIRS,n,2,285.82,5.29,D,0
39.80251,22.29539,351.21,0.44,0.63,2019-02-20,1031,N,VIIRS,n,2,290.82,4.35,D,0
39.28989,21.93323,346.57,0.48,0.65,2019-02-20,1031,N,VIIRS,n,2,290.65,4.78,D,0
40.9514,23.55082,335.03,0.36,0.57,2019-02-20,1031,N,VIIRS,n,2,290.13,3.45,D,0
40.69724,22.65671,333.6,0.4,0.6,2019-02-20,1031,N,VIIRS,n,2,289.95,3.43,D,0
40.95253,23.55198,351.38,0.36,0.57,2019-02-20,1031,N,VIIRS,n,2,291.02,3.96,D,0
40.69816,22.65728,338.37,0.4,0.6,2019-02-20,1031,N,VIIRS,n,2,290.48,2.47,D,0
40.68954,22.73427,330.79,0.4,0.6,2019-02-20,1031,N,VIIRS,n,2,292.43,2.64,D,0
40.28394,21.33461,327.06,0.48,0.65,2019-02-20,1031,N,VIIRS,n,2,290.39,2.7,D,0
40.61901,22.63215,340.21,0.41,0.6,2019-02-20,1031,N,VIIRS,n,2,292.64,4.9,D,0
40.62031,22.63679,344.1,0.41,0.6,2019-02-20,1031,N,VIIRS,n,2,291.47,4.2,D,0
40.61631,22.64397,327.34,0.41,0.6,2019-02-20,1031,N,VIIRS,n,2,290.83,4.2,D,0
40.63639,22.80079,331.7,0.4,0.6,2019-02-20,1031,N,VIIRS,n,2,288.43,2.99,D,0
40.59356,22.6914,332.4,0.4,0.6,2019-02-20,1031,N,VIIRS,n,2,290.77,2.46,D,0
40.63704,22.79951,332.93,0.4,0.6,2019-02-20,1031,N,VIIRS,n,2,288.05,2.45,D,0
40.49596,21.13029,337.88,0.49,0.65,2019-02-20,1031,N,VIIRS,n,2,292.61,4.79,D,0
40.51615,21.55132,338.1,0.46,0.64,2019-02-20,1031,N,VIIRS,n,2,290.81,3.45,D,0
40.95533,23.54436,329.88,0.36,0.57,2019-02-20,1031,N,VIIRS,n,2,288.69,1.89,D,0
40.91411,22.60276,328.02,0.4,0.6,2019-02-20,1032,N,VIIRS,n,2,290.96,1.51,D,0
40.9527,22.54809,336.11,0.4,0.6,2019-02-20,1032,N,VIIRS,n,2,292.62,4.17,D,0
40.96899,22.67044,326.53,0.4,0.6,2019-02-20,1032,N,VIIRS,n,2,292.25,5.89,D,0
41.16293,23.37375,327.34,0.36,0.57,2019-02-20,1032,N,VIIRS,n,2,286.35,1.24,D,0
40.97031,22.67515,367,0.4,0.6,2019-02-20,1032,N,VIIRS,h,2,294.7,11.9,D,0
40.49777,21.1266,328.22,0.48,0.65,2019-02-20,1032,N,VIIRS,n,2,290.17,3.25,D,0
41.2278,23.22056,327.29,0.37,0.58,2019-02-20,1032,N,VIIRS,n,2,285.75,1.43,D,0
39.08369,22.35127,340.33,0.35,0.57,2019-02-20,1211,N,VIIRS,n,2,293.55,2.4,D,0
38.86647,22.5064,334.39,0.36,0.57,2019-02-20,1211,N,VIIRS,n,2,289.87,1.6,D,0
37.58283,21.646,342.46,0.62,0.54,2019-02-20,1211,N,VIIRS,n,2,288.96,11.92,D,0
37.42089,22.22309,329.12,0.33,0.56,2019-02-20,1211,N,VIIRS,n,2,288.83,2.12,D,0
39.21445,22.24958,325.83,0.35,0.57,2019-02-20,1211,N,VIIRS,n,2,293.34,1.48,D,0
40.64325,22.64471,367,0.38,0.58,2019-02-20,1212,N,VIIRS,h,2,296.19,6.63,D,0
41.06072,23.32692,331.72,0.41,0.61,2019-02-20,1212,N,VIIRS,n,2,290.11,4.04,D,0
41.05614,23.35255,356,0.41,0.61,2019-02-20,1212,N,VIIRS,n,2,293.28,6.73,D,0
41.05089,23.36303,327.32,0.41,0.61,2019-02-20,1212,N,VIIRS,n,2,293.23,2.4,D,0
41.04543,23.36846,328.21,0.41,0.61,2019-02-20,1212,N,VIIRS,n,2,293.85,1.98,D,0
40.89113,21.45024,350.25,0.33,0.55,2019-02-20,1212,N,VIIRS,n,2,296.13,3.03,D,0
40.80816,21.57094,340.61,0.33,0.55,2019-02-20,1212,N,VIIRS,n,2,293.96,2.8,D,0
40.8032,21.57502,333.35,0.33,0.55,2019-02-20,1212,N,VIIRS,n,2,293.66,2.8,D,0
40.72247,22.69361,344.31,0.38,0.59,2019-02-20,1212,N,VIIRS,n,2,291.68,1.7,D,0
40.65411,21.555,348.62,0.33,0.55,2019-02-20,1212,N,VIIRS,n,2,294.98,3.86,D,0
40.67994,22.29213,335.24,0.36,0.57,2019-02-20,1212,N,VIIRS,n,2,294.07,1.95,D,0
40.69852,22.65413,339.58,0.38,0.58,2019-02-20,1212,N,VIIRS,n,2,293.63,1.97,D,0
40.66794,22.37251,327.39,0.36,0.58,2019-02-20,1212,N,VIIRS,n,2,296.81,1.34,D,0
40.70438,23.12993,339.87,0.4,0.6,2019-02-20,1212,N,VIIRS,n,2,292.83,3.09,D,0
40.66662,22.675,326.83,0.38,0.59,2019-02-20,1212,N,VIIRS,n,2,293.57,1.52,D,0
40.63126,22.28746,326.6,0.36,0.57,2019-02-20,1212,N,VIIRS,n,2,297.61,1.21,D,0
40.63396,22.4509,335.36,0.37,0.58,2019-02-20,1212,N,VIIRS,n,2,293.32,2.33,D,0
41.06226,23.32288,339.25,0.41,0.61,2019-02-20,1212,N,VIIRS,n,2,291.83,4.5,D,0
40.56971,22.18711,335.3,0.35,0.57,2019-02-20,1212,N,VIIRS,n,2,292.84,1.38,D,0
40.57196,22.65001,367,0.38,0.58,2019-02-20,1212,N,VIIRS,h,2,295.5,7.77,D,0
40.57005,22.72361,334.07,0.38,0.59,2019-02-20,1212,N,VIIRS,n,2,295.09,4.5,D,0
40.35339,21.32998,336.12,0.32,0.54,2019-02-20,1212,N,VIIRS,n,2,292.95,2.1,D,0
40.34277,21.32286,335.43,0.32,0.54,2019-02-20,1212,N,VIIRS,n,2,293.11,2.22,D,0
40.34477,21.31972,333.92,0.32,0.54,2019-02-20,1212,N,VIIRS,n,2,293.86,2.59,D,0
40.32491,21.40986,337.32,0.32,0.55,2019-02-20,1212,N,VIIRS,n,2,296.28,2.34,D,0
40.31467,21.32776,336.76,0.32,0.54,2019-02-20,1212,N,VIIRS,n,2,294.9,2.49,D,0
40.34378,21.80861,325.64,0.34,0.56,2019-02-20,1212,N,VIIRS,n,2,296.87,1.52,D,0
40.30684,21.44974,344.34,0.32,0.55,2019-02-20,1212,N,VIIRS,n,2,294.13,3.05,D,0
40.22431,22.52866,354.96,0.37,0.58,2019-02-20,1212,N,VIIRS,n,2,291.69,8.2,D,0
40.22453,22.53309,367,0.37,0.58,2019-02-20,1212,N,VIIRS,h,2,293.27,8.2,D,0
39.7594,20.74705,340.76,0.59,0.53,2019-02-20,1212,N,VIIRS,n,2,293.63,8.01,D,0
39.80381,22.29373,342.97,0.35,0.57,2019-02-20,1212,N,VIIRS,n,2,293.29,2.18,D,0
39.49863,21.90213,325.95,0.34,0.56,2019-02-20,1212,N,VIIRS,l,2,296.19,2.27,D,0
41.12795,23.0029,325.15,0.4,0.6,2019-02-20,1212,N,VIIRS,n,2,291.75,2.49,D,0
41.12814,23.00707,335.28,0.4,0.6,2019-02-20,1212,N,VIIRS,n,2,290.91,2.49,D,0
41.12238,23.00344,334.12,0.4,0.6,2019-02-20,1212,N,VIIRS,n,2,294.01,3.02,D,0
41.12257,23.00783,340.17,0.4,0.6,2019-02-20,1212,N,VIIRS,n,2,294.77,3.02,D,0
41.13498,23.2927,331.43,0.41,0.61,2019-02-20,1212,N,VIIRS,n,2,291.58,7.6,D,0
41.13476,23.28768,367,0.41,0.61,2019-02-20,1212,N,VIIRS,h,2,294.07,7.6,D,0
41.12489,23.32367,337.7,0.41,0.61,2019-02-20,1212,N,VIIRS,n,2,294.11,2.01,D,0
41.07011,22.58722,340.73,0.38,0.58,2019-02-20,1212,N,VIIRS,n,2,293.96,3.09,D,0
39.35294,22.98545,302.13,0.41,0.37,2019-02-21,0030,N,VIIRS,n,2,280.51,1.02,N,0
40.28403,23.44633,300.82,0.41,0.37,2019-02-21,0030,N,VIIRS,n,2,278.64,0.74,N,2
40.7578,21.12807,306.98,0.38,0.36,2019-02-21,0030,N,VIIRS,n,2,268.78,1.08,N,0
37.91766,23.07369,296.91,0.42,0.38,2019-02-21,0031,N,VIIRS,n,2,284.45,0.79,N,2
38.37435,24.06255,296.49,0.45,0.39,2019-02-21,0031,N,VIIRS,n,2,281.13,0.59,N,2
38.56523,23.29343,304.04,0.42,0.38,2019-02-21,0031,N,VIIRS,n,2,282.79,1.3,N,2
40.67002,22.73759,326.18,0.67,0.74,2019-02-21,1013,N,VIIRS,n,2,285.69,2.69,D,0
40.95401,23.61245,334.5,0.6,0.71,2019-02-21,1013,N,VIIRS,n,2,289.11,5.43,D,0
40.66616,22.74878,325.9,0.67,0.74,2019-02-21,1013,N,VIIRS,n,2,286.62,2.41,D,0
40.55858,22.60804,326.28,0.69,0.74,2019-02-21,1013,N,VIIRS,n,2,286.87,4.82,D,0
40.93594,23.75788,333.08,0.59,0.7,2019-02-21,1013,N,VIIRS,n,2,288.44,1.88,D,0
40.93615,23.75599,330.81,0.59,0.7,2019-02-21,1013,N,VIIRS,n,2,288.51,2.59,D,0
40.55791,22.60485,339.2,0.69,0.74,2019-02-21,1013,N,VIIRS,n,2,288,3.9,D,0
40.53737,22.63494,330.74,0.69,0.74,2019-02-21,1013,N,VIIRS,n,2,287.11,2.7,D,0
40.5692,22.75443,327.9,0.68,0.74,2019-02-21,1013,N,VIIRS,n,2,288.49,2.57,D,0
41.59898,26.24871,348.76,0.43,0.62,2019-02-21,1013,N,VIIRS,n,2,290.11,7.32,D,0
41.59679,26.24727,330.02,0.43,0.62,2019-02-21,1013,N,VIIRS,n,2,288.74,1.84,D,0
41.397,26.42015,334.12,0.43,0.62,2019-02-21,1013,N,VIIRS,n,2,288.02,3.26,D,0
40.84053,26.13329,353.14,0.46,0.64,2019-02-21,1013,N,VIIRS,n,2,289.24,15.38,D,0
40.84206,26.13856,350.67,0.46,0.64,2019-02-21,1013,N,VIIRS,n,2,286.75,15.38,D,0
39.64408,22.59181,330.57,0.73,0.76,2019-02-21,1013,N,VIIRS,n,2,289.92,3.33,D,0
39.64707,22.59071,326.87,0.73,0.76,2019-02-21,1013,N,VIIRS,n,2,289.18,3.61,D,0
41.05503,23.3504,332.13,0.61,0.71,2019-02-21,1013,N,VIIRS,n,2,288.77,2.22,D,0
40.73248,22.46345,330.2,0.69,0.74,2019-02-21,1013,N,VIIRS,n,2,290.74,3.55,D,0
40.69529,22.51241,336.73,0.69,0.74,2019-02-21,1013,N,VIIRS,n,2,286.81,8.92,D,0
40.68307,22.63925,339.41,0.68,0.74,2019-02-21,1013,N,VIIRS,n,2,289.8,5.08,D,0
40.93998,23.52337,335.51,0.61,0.71,2019-02-21,1013,N,VIIRS,n,2,289.82,4.39,D,0
40.96014,23.60911,349.34,0.6,0.71,2019-02-21,1013,N,VIIRS,n,2,290.49,5.43,D,0
